Station ID,AQI,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time
1585,66.85816618911174,2.0,18.0,65.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,25.0,8.7,2/22/2021 17:00
13017,138.0,6.0,17.0,64.0,9.0,973.9535637149028,73.0,138.0,24.0,3.6,2/22/2021 16:00
13020,90.0,4.0,17.0,64.0,5.0,973.9535637149028,53.0,90.0,24.0,3.6,2/22/2021 16:00
13013,133.0,7.0,17.0,64.0,24.0,973.9535637149028,69.0,133.0,24.0,3.6,2/22/2021 16:00
13014,99.0,6.0,17.0,64.0,13.50085341365462,973.9535637149028,59.0,99.0,24.0,3.6,2/22/2021 16:00
13252,119.0,9.613503480278423,17.7,50.5,13.50085341365462,981.5,89.0,119.0,29.0,4.0,2/22/2021 17:00
8767,155.0,9.613503480278423,16.0,38.0,13.50085341365462,973.9535637149028,45.40338983050848,155.0,32.0,3.0,2/23/2021 15:00
8688,99.0,9.613503480278423,16.0,60.0,13.50085341365462,973.9535637149028,45.40338983050848,63.240613553113555,24.0,1.5,2/23/2021 15:00
8641,124.0,0.2,16.0,60.0,4.6,973.9535637149028,45.40338983050848,124.0,24.0,1.5,2/23/2021 15:00
13012,66.85816618911174,1.0,11.7,93.6,1.0,926.5,25.0,31.0,12.7,2.0,2/19/2021 18:00
12488,24.0,2.0,17.5,61.0,13.50085341365462,973.9535637149028,24.0,40.0,25.5,3.3,2/23/2021 10:00
13251,113.0,5.0,15.5,58.5,32.0,973.9535637149028,66.0,113.0,24.0,1.5,2/23/2021 14:00
12976,59.0,2.0,16.0,60.0,13.0,973.9535637149028,51.0,59.0,24.0,1.5,2/23/2021 15:00
13250,40.0,29.0,19.8,69.9,6.0,973.9535637149028,13.0,40.0,25.7,2.0,2/23/2021 15:00
5507,16.0,9.613503480278423,19.8,73.8,13.50085341365462,973.9535637149028,12.0,16.0,24.8,1.0,2/23/2021 14:00
11778,5.0,5.0,19.8,73.8,32.0,973.9535637149028,3.0,5.0,24.8,1.0,2/23/2021 14:00
12958,61.0,1.0,16.0,60.0,3.0,973.9535637149028,42.0,61.0,24.0,1.5,2/23/2021 15:00
12957,60.0,4.0,16.0,60.0,1.0,973.9535637149028,39.0,60.0,24.0,1.5,2/23/2021 15:00
13015,116.0,32.0,16.0,60.0,42.0,973.9535637149028,78.0,116.0,24.0,1.5,2/23/2021 14:00
13018,82.0,4.0,16.0,60.0,39.0,973.9535637149028,45.0,82.0,24.0,1.5,2/23/2021 14:00
13019,83.0,4.0,16.0,60.0,21.0,973.9535637149028,54.0,83.0,24.0,1.5,2/23/2021 14:00
13026,66.85816618911174,4.0,15.5,58.5,17.0,973.9535637149028,1.0,59.0,24.0,1.5,2/23/2021 14:00
1584,66.85816618911174,6.0,17.5,59.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,26.0,3.0,2/23/2021 15:00
1585,66.85816618911174,1.0,19.0,61.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,27.0,11.3,2/23/2021 15:00
13017,118.0,15.0,16.0,60.0,13.0,973.9535637149028,83.0,118.0,24.0,1.5,2/23/2021 14:00
13020,82.0,4.0,16.0,60.0,12.0,973.9535637149028,51.0,82.0,24.0,1.5,2/23/2021 14:00
13013,117.0,9.0,16.0,60.0,11.0,973.9535637149028,78.0,117.0,24.0,1.5,2/23/2021 14:00
13014,87.0,5.0,16.0,60.0,13.50085341365462,973.9535637149028,57.0,87.0,24.0,1.5,2/23/2021 14:00
13252,98.0,9.613503480278423,16.7,56.9,13.50085341365462,985.1,86.0,98.0,25.9,2.0,2/23/2021 15:00
8767,87.0,9.613503480278423,20.0,52.0,13.50085341365462,973.9535637149028,45.40338983050848,87.0,31.0,2.5,2/24/2021 13:00
8688,85.0,9.613503480278423,16.0,60.0,13.50085341365462,973.9535637149028,45.40338983050848,63.240613553113555,24.0,3.6,2/24/2021 14:00
8641,119.0,0.1,16.0,60.0,1.0,973.9535637149028,45.40338983050848,119.0,24.0,3.8,2/24/2021 13:00
13012,52.0,4.0,8.0,25.0,12.0,923.1,38.0,52.0,30.2,1.0,2/24/2021 14:00
12488,50.0,3.0,18.0,57.0,13.50085341365462,973.9535637149028,50.0,26.0,27.0,5.6,2/24/2021 14:00
13251,100.0,10.0,16.0,60.0,30.0,973.9535637149028,71.0,100.0,24.0,3.8,2/24/2021 13:00
12976,66.85816618911174,2.0,16.0,60.0,11.0,973.9535637149028,47.0,50.0,24.0,3.0,2/24/2021 13:00
13250,81.0,30.0,20.2,81.3,6.0,998.1,30.0,81.0,23.6,2.0,2/24/2021 14:00
5507,16.0,9.613503480278423,20.4,75.7,13.50085341365462,998.4,9.0,16.0,25.0,2.0,2/24/2021 13:00
11778,2.0,4.0,20.4,75.7,3.0,998.4,2.0,2.0,25.0,2.0,2/24/2021 12:00
12958,57.0,1.0,16.0,60.0,4.0,973.9535637149028,42.0,57.0,24.0,3.0,2/24/2021 13:00
12957,50.0,4.0,16.0,60.0,1.0,973.9535637149028,35.0,50.0,24.0,3.6,2/24/2021 14:00
13015,92.0,30.0,16.0,60.0,37.0,973.9535637149028,52.0,92.0,24.0,3.8,2/24/2021 13:00
13018,82.0,3.0,16.0,60.0,39.0,973.9535637149028,47.0,82.0,24.0,3.8,2/24/2021 13:00
13019,75.0,4.0,16.0,60.0,21.0,973.9535637149028,52.0,75.0,24.0,3.8,2/24/2021 13:00
13026,95.0,9.0,16.0,60.5,27.0,973.9535637149028,1.0,95.0,24.0,1.8,2/23/2021 18:00
1584,66.85816618911174,2.0,17.0,51.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,28.0,3.6,2/24/2021 13:00
1585,66.85816618911174,1.0,19.0,58.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,28.0,7.7,2/24/2021 13:00
13017,102.0,6.0,16.0,60.0,10.0,973.9535637149028,60.0,102.0,24.0,3.6,2/24/2021 13:00
13020,86.0,4.0,16.0,60.0,9.0,973.9535637149028,52.0,86.0,24.0,3.8,2/24/2021 13:00
13013,113.0,4.0,16.0,60.0,23.0,973.9535637149028,63.0,113.0,24.0,3.6,2/24/2021 13:00
13014,94.0,5.0,16.0,60.0,13.50085341365462,973.9535637149028,55.0,94.0,24.0,3.8,2/24/2021 13:00
13252,122.0,9.613503480278423,17.5,82.4,13.50085341365462,982.6,122.0,113.0,20.6,2.0,2/24/2021 14:00
8767,104.0,9.613503480278423,22.0,55.0,13.50085341365462,973.9535637149028,45.40338983050848,104.0,32.0,2.5,2/27/2021 15:00
8688,104.0,9.613503480278423,14.0,72.0,13.50085341365462,973.9535637149028,45.40338983050848,63.240613553113555,19.0,5.1,2/27/2021 15:00
8641,93.0,0.2,14.0,77.0,1.4,973.9535637149028,45.40338983050848,93.0,18.0,5.6,2/27/2021 15:00
13012,97.0,6.0,16.6,43.7,21.0,921.9,57.0,97.0,30.3,2.0,2/27/2021 15:00
12488,59.0,2.0,22.0,76.0,13.50085341365462,973.9535637149028,59.0,48.0,26.5,2.8,2/27/2021 16:00
13251,1.0,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2/26/2021 15:00
12976,44.0,3.0,14.0,72.0,14.0,973.9535637149028,27.0,44.0,19.0,5.1,2/27/2021 15:00
13250,7.0,43.0,19.4,76.4,13.50085341365462,998.0,7.0,31.0,23.8,4.0,2/27/2021 11:00
5507,26.0,9.613503480278423,18.9,95.7,13.50085341365462,998.5,14.0,26.0,19.6,1.0,2/27/2021 15:00
11778,3.0,6.0,18.9,95.7,12.0,998.5,2.0,3.0,19.6,1.0,2/27/2021 14:00
12958,70.0,3.0,14.0,72.0,4.0,973.9535637149028,52.0,70.0,19.0,5.1,2/27/2021 15:00
12957,60.0,4.0,14.0,72.0,5.0,973.9535637149028,40.0,60.0,19.0,5.1,2/27/2021 15:00
13015,79.0,12.0,14.0,72.0,29.0,973.9535637149028,48.0,79.0,19.0,5.1,2/27/2021 14:00
13018,88.0,5.0,14.0,72.0,40.0,973.9535637149028,51.0,88.0,19.0,5.1,2/27/2021 14:00
13019,65.0,7.0,14.0,72.0,20.0,973.9535637149028,47.0,65.0,19.0,5.1,2/27/2021 14:00
13026,54.0,2.0,19.0,78.0,59.0,973.9535637149028,54.0,1.0,23.0,4.3,2/25/2021 20:00
1584,66.85816618911174,4.0,21.0,62.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,29.0,2.5,2/27/2021 15:00
1585,66.85816618911174,1.0,21.5,67.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,28.0,4.8,2/27/2021 15:00
13017,97.0,10.0,14.0,77.0,9.0,973.9535637149028,62.0,97.0,18.0,5.6,2/27/2021 15:00
13020,74.0,6.0,14.0,72.0,10.0,973.9535637149028,49.0,74.0,19.0,5.1,2/27/2021 14:00
13013,112.0,5.0,14.0,77.0,16.0,973.9535637149028,59.0,112.0,18.0,5.6,2/27/2021 15:00
13014,72.0,6.0,14.0,72.0,13.50085341365462,973.9535637149028,48.0,72.0,19.0,5.1,2/27/2021 14:00
13252,198.0,9.613503480278423,12.1,67.1,13.50085341365462,984.8,198.0,90.0,18.3,1.0,2/27/2021 16:00
8767,61.0,9.613503480278423,22.0,49.0,13.50085341365462,973.9535637149028,45.40338983050848,61.0,34.0,2.5,3/2/2021 14:00
8688,60.0,9.613503480278423,10.0,49.0,13.50085341365462,973.9535637149028,45.40338983050848,63.240613553113555,21.0,3.0,3/2/2021 14:00
8641,59.0,0.1,10.0,49.0,7.4,973.9535637149028,45.40338983050848,59.0,21.0,3.0,3/2/2021 14:00
13012,15.0,2.0,17.6,44.3,5.0,926.7,14.0,15.0,31.2,4.0,3/2/2021 14:00
12488,24.0,2.0,23.0,80.5,13.50085341365462,973.9535637149028,16.0,24.0,26.5,6.4,3/2/2021 14:00
13251,1.0,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2/26/2021 15:00
12976,66.85816618911174,3.0,10.0,49.0,8.0,973.9535637149028,32.0,54.0,21.0,3.0,3/2/2021 14:00
13250,15.0,33.0,13.8,60.1,2.0,973.9535637149028,4.0,15.0,21.9,4.0,3/2/2021 14:00
5507,19.0,9.613503480278423,16.9,87.1,13.50085341365462,973.9535637149028,11.0,19.0,19.1,1.0,3/2/2021 13:00
11778,6.0,6.0,16.9,87.1,12.0,973.9535637149028,6.0,6.0,19.1,1.0,3/2/2021 13:00
12958,26.0,3.0,10.0,49.0,3.0,973.9535637149028,20.0,26.0,21.0,3.6,3/2/2021 11:00
12957,28.0,4.0,10.0,50.5,4.0,973.9535637149028,23.0,28.0,20.5,3.6,3/2/2021 14:00
13015,63.0,20.0,10.0,50.5,19.0,973.9535637149028,50.0,63.0,20.5,3.6,3/2/2021 13:00
13018,40.0,4.0,10.0,50.5,11.0,973.9535637149028,28.0,40.0,20.5,3.6,3/2/2021 13:00
13019,39.0,6.0,10.0,50.5,20.0,973.9535637149028,36.0,39.0,20.5,3.6,3/2/2021 13:00
13026,54.0,2.0,19.0,78.0,59.0,973.9535637149028,54.0,1.0,23.0,4.3,2/25/2021 20:00
1584,66.85816618911174,3.0,22.5,71.5,1.0,973.9535637149028,45.40338983050848,63.240613553113555,28.0,3.8,3/2/2021 13:00
1585,66.85816618911174,1.0,21.0,73.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,26.0,7.2,3/2/2021 14:00
13017,62.0,10.0,10.0,50.5,16.0,973.9535637149028,56.0,62.0,20.5,3.6,3/2/2021 13:00
13020,42.0,7.0,10.0,50.5,12.0,973.9535637149028,35.0,42.0,20.5,3.6,3/2/2021 13:00
13013,68.0,8.0,10.0,50.5,11.0,973.9535637149028,57.0,68.0,20.5,3.6,3/2/2021 13:00
13014,44.0,6.0,10.0,50.5,13.50085341365462,973.9535637149028,32.0,44.0,20.5,3.6,3/2/2021 13:00
13252,80.0,9.613503480278423,9.8,40.9,13.50085341365462,990.2,80.0,48.0,23.9,2.0,3/2/2021 14:00
8767,65.0,9.613503480278423,19.0,48.0,13.50085341365462,973.9535637149028,45.40338983050848,65.0,31.0,4.1,3/3/2021 18:00
8688,87.0,9.613503480278423,14.0,82.0,13.50085341365462,973.9535637149028,45.40338983050848,63.240613553113555,17.0,3.3,3/3/2021 18:00
8641,153.0,0.2,14.0,82.0,7.8,973.9535637149028,45.40338983050848,153.0,17.0,3.3,3/3/2021 18:00
13012,28.0,3.0,17.2,50.1,6.0,925.8,24.0,28.0,28.6,3.0,3/3/2021 18:00
12488,26.0,3.0,20.0,88.0,13.50085341365462,973.9535637149028,20.0,26.0,22.0,1.0,3/3/2021 18:00
13251,1.0,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2/26/2021 15:00
12976,66.85816618911174,6.0,14.0,82.0,20.0,973.9535637149028,32.0,54.0,17.0,4.1,3/3/2021 18:00
13250,21.0,32.0,15.7,74.4,4.0,973.9535637149028,2.0,21.0,20.4,3.0,3/3/2021 18:00
5507,21.0,9.613503480278423,17.0,100.0,13.50085341365462,973.9535637149028,11.0,21.0,17.0,1.0,3/3/2021 18:00
11778,2.0,8.0,17.0,100.0,11.0,973.9535637149028,2.0,2.0,17.0,1.0,3/3/2021 17:00
12958,66.85816618911174,5.0,14.0,82.0,1.0,973.9535637149028,20.0,26.0,17.0,4.1,3/3/2021 18:00
12957,75.0,4.0,14.0,82.0,10.0,973.9535637149028,45.0,75.0,17.0,3.3,3/3/2021 18:00
13015,121.0,27.0,14.0,82.0,22.0,973.9535637149028,87.0,121.0,17.0,3.3,3/3/2021 17:00
13018,83.0,6.0,14.0,82.0,10.0,973.9535637149028,56.0,83.0,17.0,3.3,3/3/2021 17:00
13019,106.0,13.0,14.0,82.0,29.0,973.9535637149028,65.0,106.0,17.0,3.3,3/3/2021 17:00
13026,112.0,7.0,14.0,82.0,13.0,973.9535637149028,80.0,112.0,17.0,3.3,3/3/2021 17:00
1584,66.85816618911174,9.0,22.0,76.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,26.5,1.8,3/3/2021 9:00
1585,66.85816618911174,2.0,22.0,78.0,2.0,973.9535637149028,45.40338983050848,63.240613553113555,26.0,5.1,3/3/2021 18:00
13017,122.0,10.0,14.0,82.0,18.0,973.9535637149028,87.0,122.0,17.0,3.3,3/3/2021 17:00
13020,82.0,9.0,14.0,82.0,18.0,973.9535637149028,55.0,82.0,17.0,3.3,3/3/2021 17:00
13013,123.0,15.0,14.0,82.0,23.0,973.9535637149028,89.0,123.0,17.0,3.3,3/3/2021 17:00
13014,82.0,9.0,14.0,82.0,13.50085341365462,973.9535637149028,54.0,82.0,17.0,3.3,3/3/2021 17:00
13252,115.0,9.613503480278423,14.0,86.8,13.50085341365462,988.4,115.0,109.0,16.2,1.0,3/3/2021 18:00
8767,50.0,9.613503480278423,16.5,35.0,13.50085341365462,973.9535637149028,45.40338983050848,50.0,34.0,5.4,3/5/2021 14:00
8688,166.0,9.613503480278423,19.0,93.0,13.50085341365462,973.9535637149028,45.40338983050848,63.240613553113555,20.0,1.0,3/5/2021 14:00
8641,122.0,0.2,19.0,93.0,7.8,973.9535637149028,45.40338983050848,122.0,20.0,1.0,3/5/2021 14:00
13012,26.0,2.0,14.5,44.7,5.0,928.6,21.0,26.0,27.6,2.0,3/5/2021 14:00
12488,72.0,7.0,23.0,74.0,13.50085341365462,973.9535637149028,72.0,51.0,28.0,2.8,3/5/2021 14:00
13251,1.0,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2/26/2021 15:00
12976,66.85816618911174,5.0,19.0,93.0,10.0,973.9535637149028,32.0,54.0,20.0,1.0,3/5/2021 14:00
13250,40.0,34.0,15.3,60.0,2.0,999.9,8.0,40.0,23.5,3.0,3/5/2021 14:00
5507,18.0,9.613503480278423,20.5,95.8,13.50085341365462,998.5,10.0,18.0,21.2,1.0,3/5/2021 14:00
11778,6.0,6.0,20.5,95.8,22.0,998.5,4.0,6.0,21.2,1.0,3/5/2021 13:00
12958,66.85816618911174,4.0,19.0,93.0,2.0,973.9535637149028,20.0,26.0,20.0,1.0,3/5/2021 14:00
12957,38.0,4.0,18.5,90.5,12.0,973.9535637149028,25.0,38.0,20.0,1.2,3/5/2021 14:00
13015,118.0,22.0,19.0,93.0,25.0,973.9535637149028,85.0,118.0,20.0,1.0,3/5/2021 14:00
13018,84.0,8.0,19.0,93.0,13.0,973.9535637149028,58.0,84.0,20.0,1.0,3/5/2021 14:00
13019,100.0,9.0,18.5,90.5,22.0,973.9535637149028,61.0,100.0,20.0,1.2,3/5/2021 13:00
13026,86.0,10.0,19.0,93.0,19.0,973.9535637149028,69.0,86.0,20.0,1.0,3/5/2021 14:00
1584,66.85816618911174,9.0,22.0,76.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,26.5,1.8,3/3/2021 9:00
1585,66.85816618911174,1.0,21.0,62.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,29.0,5.1,3/5/2021 14:00
13017,111.0,15.0,19.0,93.0,19.0,973.9535637149028,80.0,111.0,20.0,1.0,3/5/2021 14:00
13020,86.0,9.0,19.0,93.0,18.0,973.9535637149028,73.0,86.0,20.0,1.0,3/5/2021 14:00
13013,115.0,12.0,19.0,93.0,18.0,973.9535637149028,76.0,115.0,20.0,1.0,3/5/2021 14:00
13014,96.0,9.0,19.0,93.0,13.50085341365462,973.9535637149028,58.0,96.0,20.0,1.0,3/5/2021 14:00
13252,109.0,9.613503480278423,18.3,70.9,13.50085341365462,982.9,109.0,47.0,23.9,3.0,3/5/2021 15:00
8767,82.0,9.613503480278423,15.0,30.0,13.50085341365462,973.9535637149028,45.40338983050848,82.0,35.0,2.5,3/8/2021 15:00
8688,153.0,9.613503480278423,22.0,88.0,13.50085341365462,973.9535637149028,45.40338983050848,63.240613553113555,24.0,4.1,3/8/2021 15:00
8641,139.0,0.2,22.0,88.0,7.4,973.9535637149028,45.40338983050848,139.0,24.0,4.1,3/8/2021 15:00
13012,24.0,2.0,15.7,40.8,6.0,927.4,20.0,24.0,30.5,2.0,3/8/2021 15:00
12488,13.0,4.0,23.0,74.0,13.50085341365462,973.9535637149028,13.0,6.0,28.0,6.9,3/8/2021 15:00
13251,1.0,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2/26/2021 15:00
12976,66.85816618911174,4.0,21.0,88.0,8.0,973.9535637149028,45.40338983050848,63.240613553113555,23.0,3.6,3/8/2021 14:00
13250,30.0,40.0,19.8,69.5,3.0,973.9535637149028,10.0,30.0,25.8,3.0,3/8/2021 15:00
5507,35.0,9.613503480278423,21.0,98.8,13.50085341365462,973.9535637149028,19.0,35.0,21.2,1.0,3/8/2021 14:00
11778,31.0,6.0,21.0,98.8,17.0,973.9535637149028,21.0,31.0,21.2,1.0,3/8/2021 14:00
12958,66.85816618911174,3.0,21.0,88.0,2.0,973.9535637149028,20.0,26.0,23.0,3.6,3/8/2021 14:00
12957,66.85816618911174,4.0,21.5,91.0,12.0,973.9535637149028,44.0,73.0,23.0,3.8,3/8/2021 15:00
13015,116.0,30.0,21.5,91.0,24.0,973.9535637149028,76.0,116.0,23.0,3.8,3/8/2021 14:00
13018,66.85816618911174,4.0,22.0,88.0,9.0,973.9535637149028,14.0,19.0,24.0,4.1,3/8/2021 14:00
13019,97.0,7.0,21.5,91.0,20.0,973.9535637149028,59.0,97.0,23.0,3.8,3/8/2021 14:00
13026,121.0,9.0,21.5,91.0,16.0,973.9535637149028,87.0,121.0,23.0,3.8,3/8/2021 14:00
1584,66.85816618911174,9.0,22.0,76.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,26.5,1.8,3/3/2021 9:00
1585,66.85816618911174,2.0,22.0,65.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,29.0,7.7,3/8/2021 14:00
13017,131.0,12.0,22.0,88.0,17.0,973.9535637149028,81.0,131.0,24.0,4.1,3/8/2021 14:00
13020,66.85816618911174,5.0,21.5,91.0,8.0,973.9535637149028,37.0,52.0,23.0,3.8,3/8/2021 14:00
13013,135.0,18.0,22.0,88.0,23.0,973.9535637149028,82.0,135.0,24.0,4.1,3/8/2021 14:00
13014,122.0,9.0,21.5,91.0,13.50085341365462,973.9535637149028,66.0,122.0,23.0,3.8,3/8/2021 14:00
13252,9.0,9.613503480278423,17.8,77.1,13.50085341365462,988.0,9.0,6.0,22.0,1.0,3/8/2021 15:00
8767,78.0,9.613503480278423,20.0,61.0,13.50085341365462,973.9535637149028,45.40338983050848,78.0,28.0,3.6,3/14/2021 19:00
8688,111.0,9.613503480278423,19.0,69.0,13.50085341365462,973.9535637149028,45.40338983050848,63.240613553113555,25.0,4.1,3/14/2021 19:00
8641,119.0,0.1,19.0,69.0,7.8,973.9535637149028,45.40338983050848,119.0,25.0,4.1,3/14/2021 19:00
13012,58.0,2.0,15.4,41.9,5.0,925.0,44.0,58.0,29.7,3.0,3/14/2021 19:00
12488,45.0,5.0,21.5,80.5,13.50085341365462,973.9535637149028,45.0,35.0,25.0,5.4,3/14/2021 19:00
13251,1.0,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2/26/2021 15:00
12976,66.85816618911174,3.0,19.0,69.0,8.0,973.9535637149028,45.40338983050848,63.240613553113555,25.0,4.1,3/14/2021 19:00
13250,47.0,34.0,20.2,68.0,3.0,973.9535637149028,7.0,47.0,26.6,4.0,3/14/2021 15:00
5507,35.0,9.613503480278423,22.8,84.5,13.50085341365462,998.5,21.0,35.0,25.6,2.0,3/14/2021 18:00
11778,28.0,4.0,21.8,86.5,9.0,973.9535637149028,21.0,28.0,24.2,2.0,3/14/2021 11:00
12958,66.85816618911174,2.0,19.0,65.0,8.0,973.9535637149028,45.40338983050848,63.240613553113555,26.0,3.6,3/12/2021 12:00
12957,69.0,4.0,19.0,69.0,3.0,973.9535637149028,49.0,69.0,25.0,4.1,3/14/2021 19:00
13015,88.0,37.0,18.0,61.0,23.0,973.9535637149028,68.0,88.0,26.0,3.6,3/14/2021 18:00
13018,65.0,5.0,18.0,61.0,10.0,973.9535637149028,45.0,65.0,26.0,3.6,3/14/2021 18:00
13019,70.0,7.0,18.0,61.0,36.0,973.9535637149028,56.0,70.0,26.0,3.6,3/14/2021 18:00
13026,82.0,3.0,18.0,61.0,21.0,973.9535637149028,57.0,82.0,26.0,3.6,3/14/2021 18:00
1584,66.85816618911174,4.0,21.0,78.0,11.0,973.9535637149028,45.40338983050848,63.240613553113555,25.0,1.5,3/14/2021 19:00
1585,66.85816618911174,2.0,21.0,73.0,2.0,973.9535637149028,45.40338983050848,63.240613553113555,26.0,7.7,3/14/2021 19:00
13017,91.0,12.0,18.0,61.0,20.0,973.9535637149028,71.0,91.0,26.0,3.6,3/14/2021 18:00
13020,62.0,8.0,18.0,61.0,10.0,973.9535637149028,47.0,62.0,26.0,3.6,3/14/2021 18:00
13013,86.0,14.0,18.0,61.0,20.0,973.9535637149028,68.0,86.0,26.0,3.6,3/14/2021 18:00
13014,70.0,6.0,18.0,61.0,13.50085341365462,973.9535637149028,54.0,70.0,26.0,3.6,3/14/2021 18:00
13252,66.85816618911174,9.613503480278423,18.5,69.7,13.50085341365462,982.7,2.0,1.0,24.4,5.0,3/14/2021 19:00
8767,78.0,9.613503480278423,22.0,55.0,13.50085341365462,973.9535637149028,45.40338983050848,78.0,32.0,5.6,3/16/2021 15:00
8688,105.0,9.613503480278423,22.0,88.0,13.50085341365462,973.9535637149028,45.40338983050848,63.240613553113555,24.0,4.1,3/16/2021 15:00
8641,80.0,0.1,22.5,91.0,6.9,973.9535637149028,45.40338983050848,80.0,24.0,4.6,3/16/2021 15:00
13012,104.0,5.0,19.4,59.6,15.0,923.6,60.0,104.0,28.0,4.0,3/16/2021 15:00
12488,30.0,6.0,23.0,72.0,13.50085341365462,973.9535637149028,30.0,32.0,28.5,5.4,3/16/2021 14:00
13251,1.0,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2/26/2021 15:00
12976,66.85816618911174,3.0,23.0,94.0,8.0,973.9535637149028,45.40338983050848,63.240613553113555,24.0,3.6,3/16/2021 14:00
13250,29.0,32.0,21.6,100.0,6.0,973.9535637149028,7.0,29.0,21.6,1.0,3/15/2021 5:00
5507,24.0,9.613503480278423,22.4,87.1,13.50085341365462,998.2,13.0,24.0,24.7,2.0,3/16/2021 14:00
11778,22.0,4.0,22.4,87.1,7.0,998.2,15.0,22.0,24.7,2.0,3/16/2021 14:00
12958,66.85816618911174,2.0,19.0,65.0,8.0,973.9535637149028,45.40338983050848,63.240613553113555,26.0,3.6,3/12/2021 12:00
12957,55.0,4.0,22.0,88.0,8.0,973.9535637149028,39.0,55.0,24.0,4.1,3/16/2021 15:00
13015,57.0,27.0,22.5,88.5,29.0,973.9535637149028,52.0,57.0,24.5,3.6,3/16/2021 14:00
13018,52.0,3.0,22.5,88.5,5.0,973.9535637149028,37.0,52.0,24.5,3.6,3/16/2021 14:00
13019,91.0,8.0,22.0,88.0,24.0,973.9535637149028,57.0,91.0,24.0,4.1,3/16/2021 14:00
13026,66.0,5.0,22.5,88.5,15.0,973.9535637149028,56.0,66.0,24.5,3.6,3/16/2021 14:00
1584,66.85816618911174,2.0,22.0,69.0,11.0,973.9535637149028,45.40338983050848,63.240613553113555,28.0,3.0,3/16/2021 15:00
1585,66.85816618911174,2.0,22.0,69.0,1.0,973.9535637149028,45.40338983050848,63.240613553113555,28.0,6.6,3/16/2021 15:00
13017,97.0,6.0,22.0,88.0,12.0,973.9535637149028,67.0,97.0,24.0,4.1,3/16/2021 14:00
13020,40.0,2.0,22.0,88.0,4.0,973.9535637149028,31.0,40.0,24.0,4.1,3/16/2021 14:00
13013,105.0,10.0,22.5,88.5,14.0,973.9535637149028,73.0,105.0,24.5,3.6,3/16/2021 14:00
13014,91.0,7.0,22.0,88.0,13.50085341365462,973.9535637149028,59.0,91.0,24.0,4.1,3/16/2021 14:00
13252,150.0,9.613503480278423,20.6,75.7,13.50085341365462,982.7,150.0,87.0,25.2,3.0,3/16/2021 15:00
8767,59.0,9.613503480278423,21.0,46.0,13.50085341365462,973.9535637149028,45.40338983050848,59.0,34.0,4.6,3/24/2021 15:00
8688,160.0,9.613503480278423,13.0,60.0,13.50085341365462,973.9535637149028,45.40338983050848,160.0,21.0,2.0,3/24/2021 15:00
8641,190.0,0.1,13.0,60.0,9.2,973.9535637149028,45.40338983050848,190.0,21.0,2.0,3/24/2021 15:00
13012,14.0,3.0,18.2,45.4,7.0,923.6,14.0,11.0,31.4,5.0,3/24/2021 15:00
12488,66.85816618911174,11.0,20.0,83.0,13.50085341365462,973.9535637149028,8.0,10.0,23.0,3.0,3/24/2021 15:00
13251,1.0,12.0,19.0,73.0,50.0,973.9535637149028,1.0,1.0,24.0,3.6,2/26/2021 15:00
12976,66.85816618911174,3.0,5.5,38.5,6.0,973.9535637149028,36.0,57.0,20.0,3.6,3/21/2021 2:00
13250,103.0,32.0,13.6,57.5,2.0,973.9535637149028,23.0,103.0,22.4,1.0,3/24/2021 15:00
5507,66.85816618911174,9.613503480278423,16.7,71.9,13.50085341365462,973.9535637149028,14.0,24.0,22.0,1.0,3/24/2021 14:00
11778,50.0,98.0,11.0,68.6,4.0,973.9535637149028,50.0,45.0,16.8,1.0,3/22/2021 13:00
12958,85.0,3.0,13.0,60.0,9.0,973.9535637149028,66.0,85.0,21.0,2.0,3/24/2021 15:00
12957,132.0,4.0,12.5,58.0,16.0,973.9535637149028,89.0,132.0,21.0,1.0,3/24/2021 15:00
13015,133.0,18.0,12.5,58.0,25.0,973.9535637149028,94.0,133.0,21.0,1.0,3/24/2021 14:00
