,Station ID,AQI,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time
1077,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1078,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1079,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1080,13252,73.0,,22.9,86.6,1.0,978.1,73.0,73.0,25.3,2.0,5/11/2021 13:00
1081,8767,57.0,,25.0,68.0,,,,57.0,31.5,3.6,5/13/2021 18:00
1082,8688,14.0,,25.0,94.0,,,,14.0,26.0,2.5,5/11/2021 22:00
1083,8641,61.0,0.2,25.0,94.0,7.4,,,61.0,26.0,2.5,5/13/2021 17:00
1084,13012,33.0,2.0,19.9,51.4,5.0,919.2,30.0,33.0,31.1,1.0,5/13/2021 18:00
1085,12488,,7.0,24.0,59.0,,,,,33.0,1.8,5/13/2021 18:00
1087,12976,70.0,2.0,27.5,81.5,12.0,,63.0,70.0,31.0,4.1,5/13/2021 13:00
1088,13250,1.0,34.0,21.8,51.9,2.0,989.8,1.0,21.0,33.0,2.0,5/13/2021 18:00
1090,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
1091,12958,59.0,2.0,25.0,83.0,15.0,,59.0,50.0,28.0,3.0,5/13/2021 10:00
1092,12957,30.0,6.0,25.5,88.5,6.0,,26.0,30.0,27.5,6.4,5/13/2021 17:00
1093,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1094,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1095,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1096,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1097,1584,,1.0,26.0,88.0,10.0,,33.0,58.0,28.0,2.3,5/5/2021 1:00
1098,1585,,1.0,25.0,74.0,1.0,,,,30.0,2.0,5/13/2021 18:00
1099,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1100,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1101,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1102,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1103,13252,103.0,,25.8,67.9,1.0,975.2,103.0,75.0,32.5,3.0,5/13/2021 18:00
1104,8767,38.0,,24.0,59.0,,,,38.0,33.0,4.6,5/15/2021 12:00
1105,8688,89.0,,25.0,62.0,,,,89.0,33.0,4.6,5/14/2021 20:00
1106,8641,97.0,0.1,25.0,62.0,6.0,,,97.0,33.0,4.6,5/15/2021 13:00
1107,13012,13.0,2.0,20.7,57.5,5.0,924.2,13.0,11.0,30.0,1.0,5/15/2021 13:00
1108,12488,,5.0,24.5,53.0,,,,,35.5,3.0,5/15/2021 13:00
1110,12976,49.0,1.0,25.0,62.0,5.0,,49.0,44.0,33.0,4.6,5/15/2021 13:00
1111,13250,,32.0,27.2,76.7,1.0,994.9,1.0,21.0,31.8,2.0,5/15/2021 13:00
1113,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
1114,12958,25.0,1.0,26.0,88.0,6.0,,25.0,23.0,28.0,3.6,5/15/2021 3:00
1115,12957,23.0,7.0,27.0,94.0,2.0,,23.0,23.0,28.0,3.6,5/15/2021 6:00
1116,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1117,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1118,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1119,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1120,1584,,1.0,26.0,88.0,10.0,,33.0,58.0,28.0,2.3,5/5/2021 1:00
1121,1585,,1.0,24.0,62.0,1.0,,,,32.0,3.0,5/15/2021 12:00
1122,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1123,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1124,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1125,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1126,13252,84.0,,25.7,77.8,1.0,979.2,84.0,76.0,30.0,2.0,5/15/2021 13:00
1127,8767,61.0,,25.0,74.5,,,,61.0,30.0,1.0,5/18/2021 8:00
1128,8688,45.0,,27.0,84.0,,,,45.0,30.0,4.6,5/18/2021 9:00
1129,8641,53.0,0.1,27.0,84.0,6.4,,,53.0,30.0,4.6,5/18/2021 9:00
1130,13012,20.0,2.0,21.2,88.5,6.0,924.9,20.0,20.0,23.2,2.0,5/18/2021 9:00
1131,12488,,7.0,25.0,64.0,,,,,32.5,1.2,5/18/2021 9:00
1133,12976,19.0,2.0,27.0,88.0,5.0,,18.0,19.0,29.0,4.1,5/18/2021 1:00
1134,13250,,47.0,26.7,86.4,2.0,995.9,1.0,2.0,29.2,2.0,5/18/2021 9:00
1136,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
1137,12958,24.0,1.0,27.0,88.0,7.0,,24.0,23.0,29.0,3.0,5/18/2021 2:00
1138,12957,24.0,7.0,26.5,83.5,1.0,,23.0,24.0,29.5,4.6,5/18/2021 9:00
1139,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1140,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1141,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1142,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1143,1584,,1.0,26.0,88.0,10.0,,33.0,58.0,28.0,2.3,5/5/2021 1:00
1144,1585,,3.0,24.5,66.0,5.0,,,,31.5,1.0,5/18/2021 9:00
1145,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1146,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1147,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1148,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1149,13252,105.0,,25.4,88.9,1.0,980.6,91.0,105.0,27.4,1.0,5/18/2021 9:00
1150,8767,85.0,,24.5,78.5,,,,85.0,28.5,4.6,5/19/2021 14:00
1151,8688,55.0,,25.0,56.0,,,,55.0,35.0,4.1,5/19/2021 15:00
1152,8641,93.0,0.1,25.0,56.0,6.4,,,93.0,35.0,4.1,5/19/2021 14:00
1153,13012,12.0,2.0,21.7,60.1,8.0,921.6,12.0,11.0,30.3,4.0,5/19/2021 15:00
1154,12488,,3.0,24.0,53.0,,,,,35.0,4.6,5/19/2021 15:00
1156,12976,55.0,2.0,25.0,56.0,5.0,,55.0,50.0,35.0,4.1,5/19/2021 15:00
1157,13250,,35.0,26.1,57.5,1.0,990.6,1.0,2.0,33.0,2.0,5/13/2021 18:00
1159,11778,5.0,2.0,28.8,88.6,3.0,991.2,5.0,5.0,30.9,2.0,5/19/2021 13:00
1160,12958,50.0,1.0,25.0,56.0,5.0,,50.0,46.0,35.0,4.1,5/19/2021 15:00
1161,12957,51.0,6.0,25.0,56.0,1.0,,40.0,51.0,35.0,4.1,5/13/2021 17:00
1162,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1163,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1164,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1165,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1166,1584,,1.0,26.0,88.0,10.0,,33.0,58.0,28.0,2.3,5/5/2021 1:00
1167,1585,,1.0,25.0,62.0,1.0,,,,33.0,5.1,5/19/2021 14:00
1168,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1169,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1170,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1171,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1172,13252,142.0,,26.2,65.0,1.0,975.7,142.0,100.0,33.7,3.0,5/19/2021 15:00
1173,8767,53.0,,21.0,45.0,,,,53.0,34.5,1.8,5/20/2021 13:00
1174,8688,57.0,,25.0,56.0,,,,57.0,35.0,3.3,5/20/2021 13:00
1175,8641,85.0,0.1,25.0,56.0,7.4,,,85.0,35.0,3.0,5/20/2021 14:00
1176,13012,15.0,2.0,20.9,59.9,8.0,922.3,14.0,15.0,29.5,3.0,5/20/2021 14:00
1177,12488,,4.0,23.0,49.0,,,,,35.0,4.1,5/20/2021 14:00
1179,12976,57.0,2.0,27.0,70.0,9.0,,57.0,53.0,33.0,3.0,5/20/2021 11:00
1180,13250,,34.0,26.3,55.4,6.0,990.7,1.0,2.0,36.7,2.0,5/20/2021 14:00
1182,11778,7.0,3.0,28.9,85.7,3.0,991.0,6.0,7.0,31.6,2.0,5/20/2021 12:00
1183,12958,60.0,1.0,27.0,70.0,5.0,,57.0,60.0,33.0,3.0,5/20/2021 11:00
1184,12957,56.0,7.0,25.0,59.0,2.0,,44.0,56.0,34.0,3.0,5/20/2021 12:00
1185,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1186,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1187,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1188,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1189,1584,,1.0,26.0,88.0,10.0,,33.0,58.0,28.0,2.3,5/5/2021 1:00
1190,1585,,2.0,23.0,52.0,4.0,,,,34.0,4.6,5/20/2021 14:00
1191,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1192,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1193,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1194,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1195,13252,83.0,,25.1,60.9,1.0,975.2,83.0,75.0,33.7,1.0,5/20/2021 14:00
1196,8767,57.0,,25.5,97.0,,,,57.0,26.0,1.8,5/21/2021 15:00
1197,8688,48.0,,28.0,75.0,,,,48.0,33.0,5.6,5/21/2021 16:00
1198,8641,102.0,0.1,28.0,75.0,6.4,,,102.0,33.0,5.6,5/21/2021 16:00
1199,13012,36.0,4.0,22.6,74.2,14.0,924.1,31.0,36.0,27.6,3.0,5/21/2021 16:00
1200,12488,,3.0,23.5,51.0,,,,,35.0,5.4,5/21/2021 16:00
1201,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1202,12976,,3.0,27.5,97.0,13.0,,69.0,63.0,28.0,4.1,5/20/2021 16:00
1203,13250,,34.0,26.6,57.0,2.0,989.8,1.0,2.0,36.5,2.0,5/21/2021 16:00
1204,5507,,,24.7,71.6,,993.2,99.5,,30.4,2.0,4/29/2021 17:00
1205,11778,6.0,4.0,29.0,84.2,3.0,990.9,6.0,6.0,32.0,2.0,5/21/2021 14:00
1206,12958,,2.0,27.0,94.0,12.0,,69.0,74.0,28.0,5.1,5/20/2021 16:00
1207,12957,,6.0,27.5,97.0,1.0,,51.0,66.0,28.0,4.1,5/20/2021 16:00
1208,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1209,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1210,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1211,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1212,1584,25.0,1.0,24.5,59.0,11.0,,21.0,25.0,33.5,4.3,5/21/2021 16:00
1213,1585,,2.0,24.5,64.0,5.0,,,,32.0,5.1,5/21/2021 15:00
1214,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1215,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1216,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1217,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1218,13252,97.0,,26.0,62.8,1.0,975.5,97.0,79.0,34.1,2.0,5/21/2021 16:00
1219,8767,57.0,,25.0,91.0,,,,57.0,26.5,3.3,5/24/2021 9:00
1220,8688,57.0,,25.0,94.0,,,,57.0,26.0,2.5,5/24/2021 9:00
1221,8641,78.0,0.1,25.0,88.0,6.9,,,78.0,27.0,2.5,5/24/2021 10:00
1222,13012,27.0,3.0,22.3,84.0,10.0,922.8,27.0,22.0,25.2,1.0,5/24/2021 10:00
1223,12488,,10.0,26.0,66.0,,,,,33.0,2.0,5/24/2021 10:00
1224,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1225,12976,95.0,5.0,25.0,94.0,8.0,,57.0,95.0,26.0,2.5,5/24/2021 9:00
1226,13250,27.0,45.0,25.4,81.9,2.0,999.5,26.0,27.0,28.8,2.0,5/24/2021 8:00
1227,5507,,,24.7,71.6,,993.2,99.5,,30.4,2.0,4/29/2021 17:00
1228,11778,9.0,7.0,27.1,96.0,8.0,995.5,9.0,7.0,27.8,1.0,5/24/2021 8:00
1229,12958,38.0,2.0,25.0,94.0,2.0,,38.0,29.0,26.0,2.5,5/24/2021 9:00
1230,12957,43.0,7.0,25.0,88.0,2.0,,33.0,43.0,27.0,2.5,5/24/2021 10:00
1231,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1232,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1233,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1234,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1235,1584,49.0,6.0,24.0,59.0,10.0,,31.0,49.0,33.0,2.0,5/24/2021 10:00
1236,1585,,1.0,23.0,62.0,3.0,,,,31.0,2.8,5/24/2021 9:00
1237,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1238,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1239,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1240,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1241,13252,69.0,,23.4,91.4,1.0,984.6,69.0,56.0,24.9,1.0,5/24/2021 10:00
1242,8767,46.0,,25.0,88.0,,,,46.0,27.0,3.6,5/26/2021 8:00
1243,8688,90.0,,26.0,83.0,,,,90.0,29.0,2.0,5/26/2021 8:00
1244,8641,159.0,0.2,26.0,83.0,7.4,,,159.0,29.0,2.0,5/26/2021 8:00
1245,13012,17.0,3.0,20.9,93.5,8.0,922.5,17.0,17.0,22.0,1.0,5/26/2021 8:00
1246,12488,,5.0,25.0,72.0,,,,,30.5,1.5,5/26/2021 8:00
1247,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1248,12976,68.0,5.0,26.0,83.0,5.0,,46.0,68.0,29.0,2.0,5/26/2021 8:00
1249,13250,,40.0,24.5,86.2,3.0,996.0,1.0,27.0,27.0,2.0,5/26/2021 8:00
1250,5507,,,24.7,71.6,,993.2,99.5,,30.4,2.0,4/29/2021 17:00
1251,11778,3.0,10.0,26.2,98.8,5.0,994.6,3.0,2.0,26.4,1.0,5/26/2021 7:00
1252,12958,66.0,4.0,26.0,83.0,19.0,,55.0,66.0,29.0,2.0,5/26/2021 9:00
1253,12957,79.0,5.0,26.0,83.0,4.0,,51.0,79.0,29.0,2.0,5/26/2021 9:00
1254,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1255,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1256,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1257,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1258,1584,43.0,7.0,23.0,55.0,11.0,,31.0,43.0,33.0,0.5,5/26/2021 9:00
1259,1585,,8.0,23.0,64.0,8.0,,,,30.5,0.7,5/26/2021 9:00
1260,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1261,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1262,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1263,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1264,13252,89.0,,23.4,91.4,1.0,980.5,89.0,88.0,24.9,2.0,5/26/2021 8:00
1265,8767,63.0,,25.0,79.0,,,,63.0,29.0,1.5,5/28/2021 8:00
1266,8688,72.0,,27.0,88.0,,,,72.0,29.0,2.0,5/28/2021 7:00
1267,8641,97.0,0.2,27.0,88.0,6.9,,,97.0,29.0,2.0,5/28/2021 7:00
1268,13012,19.0,4.0,21.9,93.5,10.0,925.4,15.0,19.0,23.0,1.0,5/28/2021 7:00
1269,12488,,5.0,26.0,83.5,,,,,29.0,1.2,5/28/2021 7:00
1270,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1271,12976,59.0,3.0,27.0,88.0,7.0,,43.0,59.0,29.0,2.0,5/28/2021 7:00
1272,13250,,42.0,26.3,96.0,1.0,997.3,1.0,27.0,27.0,1.0,5/28/2021 7:00
1273,5507,,,24.7,71.6,,993.2,99.5,,30.4,2.0,4/29/2021 17:00
1274,11778,3.0,13.0,26.6,96.5,4.0,996.7,3.0,2.0,27.2,1.0,5/28/2021 6:00
1275,12958,52.0,2.0,27.0,86.0,9.0,,52.0,39.0,29.5,2.0,5/28/2021 8:00
1276,12957,46.0,7.0,27.0,91.0,6.0,,37.0,46.0,28.5,2.8,5/28/2021 7:00
1277,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1278,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1279,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1280,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1281,1584,56.0,5.0,25.0,72.0,10.0,,37.0,56.0,30.5,0.5,5/28/2021 7:00
1282,1585,,6.0,24.5,72.0,7.0,,,,30.0,3.0,5/28/2021 8:00
1283,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1284,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1285,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1286,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1287,13252,70.0,,24.3,90.9,1.0,982.3,65.0,70.0,25.9,1.0,5/28/2021 7:00
1288,8767,53.0,,26.0,64.5,,,,53.0,33.5,2.0,5/30/2021 12:00
1289,8688,54.0,,24.0,50.0,,,,54.0,36.0,1.5,5/30/2021 13:00
1290,8641,102.0,0.1,24.0,50.0,6.9,,,102.0,36.0,1.5,5/30/2021 13:00
1291,13012,20.0,1.0,22.8,76.0,4.0,924.3,18.0,20.0,27.4,3.0,5/30/2021 13:00
1292,12488,,3.0,25.5,54.5,,,,,36.0,4.3,5/30/2021 13:00
1293,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1294,12976,40.0,1.0,24.0,50.0,6.0,,37.0,40.0,36.0,1.5,5/30/2021 13:00
1295,13250,,37.0,25.0,65.8,2.0,992.9,1.0,27.0,32.2,3.0,5/30/2021 13:00
1296,5507,,,24.7,71.6,,993.2,99.5,,30.4,2.0,4/29/2021 17:00
1297,11778,10.0,11.0,29.0,77.4,25.0,991.6,10.0,8.0,33.5,1.0,5/30/2021 11:00
1298,12958,58.0,1.0,24.0,50.0,7.0,,58.0,58.0,36.0,1.5,5/30/2021 13:00
1299,12957,65.0,7.0,24.0,50.0,2.0,,53.0,65.0,36.0,1.5,5/30/2021 13:00
1300,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1301,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1302,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1303,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1304,1584,45.0,1.0,25.0,56.0,11.0,,33.0,45.0,35.0,4.3,5/30/2021 13:00
1305,1585,,1.0,23.5,54.0,1.0,,,,34.0,2.5,5/30/2021 12:00
1306,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1307,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1308,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1309,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1310,13252,71.0,,26.5,70.3,1.0,977.1,71.0,65.0,32.6,1.0,5/30/2021 13:00
1311,8767,46.0,,24.0,66.0,,,,46.0,31.0,6.4,6/12/2021 12:00
1312,8688,65.0,,23.0,52.0,,,,65.0,34.0,3.6,6/12/2021 13:00
1313,8641,65.0,0.1,23.0,52.0,7.4,,,65.0,34.0,3.6,6/12/2021 13:00
1314,13012,6.0,1.0,20.4,97.6,3.0,920.6,5.0,6.0,20.8,4.0,6/12/2021 13:00
1315,12488,,11.0,25.0,94.0,,,,,26.0,1.8,6/12/2021 13:00
1316,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1317,12976,52.0,1.0,23.0,52.0,7.0,,39.0,52.0,34.0,3.6,6/12/2021 13:00
1318,13250,191.0,43.0,25.3,79.1,1.0,995.3,191.0,99.5,29.3,1.0,6/12/2021 13:00
1319,5507,,,27.7,89.0,,990.7,0.5,,29.7,4.0,6/12/2021 13:00
1320,11778,16.0,12.0,27.7,89.0,2.0,990.7,16.0,12.0,29.7,4.0,6/12/2021 12:00
1321,12958,47.0,1.0,23.0,52.0,5.0,,40.0,47.0,34.0,3.6,6/12/2021 13:00
1322,12957,57.0,6.0,23.0,52.0,2.0,,42.0,57.0,34.0,3.6,6/12/2021 13:00
1323,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1324,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1325,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1326,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1327,1584,,4.0,25.0,88.0,10.0,,20.0,26.0,27.0,2.3,6/12/2021 13:00
1328,1585,,2.0,21.0,52.0,2.0,,,,32.0,3.3,6/12/2021 13:00
1329,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1330,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1331,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1332,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1333,13252,61.0,,24.4,72.0,,978.5,61.0,52.0,30.0,1.0,6/12/2021 13:00
1334,8767,68.0,,24.0,76.0,,,,68.0,28.5,4.3,6/13/2021 8:00
1335,8688,61.0,,25.0,88.0,,,,61.0,27.0,4.6,6/13/2021 8:00
1336,8641,21.0,0.1,25.0,88.0,6.4,,,21.0,27.0,4.6,6/13/2021 8:00
1337,13012,6.0,1.0,20.6,98.8,2.0,921.6,5.0,6.0,20.8,2.0,6/13/2021 0:00
1338,12488,,8.0,22.5,65.5,,,,,29.5,1.5,6/13/2021 8:00
1339,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1340,12976,13.0,1.0,25.0,88.0,4.0,,13.0,13.0,27.0,4.6,6/13/2021 8:00
1341,13250,16.0,45.0,25.3,96.5,1.0,992.9,16.0,2.6,25.9,2.0,6/13/2021 6:00
1342,5507,,,25.2,98.2,,989.5,3.8,,25.5,4.0,6/13/2021 8:00
1343,11778,14.0,9.0,25.2,98.2,9.0,989.5,14.0,13.0,25.5,4.0,6/13/2021 7:00
1344,12958,14.0,1.0,25.0,88.0,3.0,,14.0,8.0,27.0,7.2,6/13/2021 7:00
1345,12957,12.0,6.0,25.0,88.0,3.0,,12.0,9.0,27.0,4.6,6/13/2021 8:00
1346,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1347,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1348,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1349,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1350,1584,,9.0,23.0,70.0,11.0,,,,29.0,0.7,6/13/2021 8:00
1351,1585,,7.0,21.0,56.5,8.0,,,,30.5,6.1,6/13/2021 8:00
1352,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1353,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1354,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
